6/28/2019,134.570007
7/1/2019,136.630005
7/2/2019,136.119995
7/3/2019,136.800003
7/5/2019,135.940002
7/8/2019,136.399994
7/9/2019,136
7/10/2019,137.130005
7/11/2019,138.199997
7/12/2019,138.850006
7/15/2019,139.440002
7/16/2019,138.960007
7/17/2019,137.699997
7/18/2019,135.550003
7/19/2019,140.220001
7/22/2019,137.410004
7/23/2019,139.759995
7/24/2019,138.899994
7/25/2019,140.429993
7/26/2019,140.369995
7/29/2019,141.5
7/30/2019,140.139999
7/31/2019,140.330002
8/1/2019,137
8/2/2019,138.089996
8/5/2019,133.300003
8/6/2019,133.800003
8/7/2019,133.789993
8/8/2019,136.600006
8/9/2019,138.610001
8/12/2019,137.070007
8/13/2019,136.050003
8/14/2019,136.360001
8/15/2019,134.389999
8/16/2019,134.880005
8/19/2019,137.850006
8/20/2019,138.210007
8/21/2019,138.550003
8/22/2019,138.660004
8/23/2019,137.190002
8/26/2019,134.990005
8/27/2019,136.389999
8/28/2019,134.880005
8/29/2019,137.25
8/30/2019,139.149994
9/3/2019,136.610001
9/4/2019,137.300003
9/5/2019,139.110001
9/6/2019,140.029999
9/9/2019,139.589996
9/10/2019,136.800003
9/11/2019,135.910004
9/12/2019,137.850006
9/13/2019,137.779999
9/16/2019,135.830002
9/17/2019,136.960007
9/18/2019,137.360001
9/19/2019,140.300003
9/20/2019,141.009995
9/23/2019,139.229996
9/24/2019,140.360001
